Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent
10536,425.3670044,182.9502106,73.86765289,0.914865732,10704,0.750427365
11320,423.9920044,173.0910645,84.60881805,0.872389734,11556,0.598941803
12182,433.8370056,180.6137238,86.60643768,0.877535343,12341,0.777905464
11584,434.7390137,180.8474274,82.18374634,0.890778959,11863,0.681732595
10803,409.125,169.4149323,81.78897095,0.875745475,10968,0.74354738
10144,416.151001,173.6658173,75.35470581,0.900958002,10414,0.570400357
12608,440.125,174.6025238,93.52519989,0.844442427,12835,0.631031036
12099,427.1789856,170.9197998,91.33011627,0.845266581,12326,0.786159873
12579,445.8880005,185.280304,86.88208008,0.883239388,12794,0.652979672
10685,421.0379944,172.4181824,79.99727631,0.885849655,10971,0.586314738
12120,441.0,180.3765259,86.71607971,0.876857519,12479,0.642255306
9468,386.4979858,162.4738922,74.97503662,0.887161553,9608,0.753761649
11266,414.7290039,166.4273529,87.76852417,0.849636734,11452,0.619010985
12161,430.5870056,171.6247559,92.09138489,0.843845844,12460,0.688696325
12161,448.5920105,186.4012909,84.41882324,0.891567647,12453,0.60783726
12397,433.3519897,171.6092987,92.98809814,0.840469182,12631,0.634766996
11703,422.053009,166.0104065,91.12495422,0.835880697,12023,0.653762341
12535,442.9379883,185.8367004,86.91271973,0.883896112,12669,0.601718485
12693,448.1579895,180.0895996,91.82331848,0.860248089,13035,0.593408108
12678,452.9259949,190.8385925,85.65090179,0.893625557,12930,0.639527857
11840,420.1409912,166.928894,90.9812851,0.838416398,12021,0.796609044
12397,446.3190002,184.8002625,86.41623688,0.883929789,12594,0.597849131
9571,388.5920105,160.9365845,76.43877411,0.880006254,9720,0.637429237
11236,421.4440002,171.7626495,84.28899384,0.871312022,11440,0.608304918
14658,477.1170044,189.5666351,99.99777985,0.849550545,15048,0.649503708
11553,432.4779968,177.9644012,84.06337738,0.881405354,11845,0.581546366
12615,458.2349854,185.0419617,88.18565369,0.879135907,13014,0.621673584
12692,447.7390137,174.8806305,94.16078949,0.842670977,13148,0.645706117
10975,420.5220032,169.9667511,83.40963745,0.871305525,11305,0.68679601
13553,455.1900024,179.3602295,97.49701691,0.839356005,13877,0.721211135
12213,442.2720032,183.6993103,85.81993103,0.884164274,12474,0.795376122
12885,463.4379883,192.967865,86.65742493,0.893493056,13263,0.589028597
11911,441.0599976,185.2055817,82.24365234,0.89599365,12119,0.580458105
13045,446.006012,174.6897736,96.45601654,0.833740771,13351,0.632791638
12637,455.2909851,187.8065033,86.84584045,0.886660039,12958,0.617342472
11483,429.552002,173.8620453,85.40531921,0.871032953,11770,0.772329807
12237,432.3900146,169.6468048,93.41069031,0.83475697,12577,0.704571605
12675,466.1010132,195.8082275,83.40395355,0.904748023,12977,0.580250859
13217,471.7510071,194.1313171,88.09217834,0.891115665,13520,0.572090209
12831,455.2420044,187.2671204,88.07061768,0.882509768,13084,0.616519332
11742,428.0339966,171.2318878,88.02339935,0.857754469,11951,0.630442977
11470,427.197998,174.039093,85.10541534,0.872282803,11767,0.639781356
10167,406.8259888,160.961853,82.92120361,0.857093692,10479,0.665031374
12720,443.4549866,183.2023926,89.49655151,0.872557223,12904,0.77655679
11027,422.3890076,172.8674316,82.66506958,0.878251433,11350,0.78183496
11794,422.1019897,169.2856598,89.53070831,0.848700643,12026,0.76395905
12301,440.0069885,175.4166718,90.5779953,0.856372178,12591,0.669624388
12204,436.855011,169.2932281,93.1858139,0.834874511,12505,0.747794092
10882,411.7460022,168.9594727,83.18147278,0.870416462,11033,0.754018843
12053,440.9779968,180.0957489,86.7628479,0.876303434,12351,0.59048599
10948,408.4389954,167.1761169,83.6878891,0.865680397,11132,0.754670143
11525,432.2990112,177.1161041,83.65916443,0.881416023,11794,0.644971728
11340,420.92099,169.6353149,86.17671967,0.861350179,11639,0.630630612
12326,444.0669861,181.0114288,87.66716766,0.874891818,12597,0.670802712
11975,434.9110107,176.5402832,87.28521729,0.869222581,12216,0.760317445
9944,407.3609924,169.6447449,75.97413635,0.894112408,10212,0.558588922
11432,428.5369873,172.6930084,85.30267334,0.869487166,11696,0.622861505
12913,449.0239868,178.1638031,93.14697266,0.852445245,13198,0.625629842
10713,443.4039917,192.8861847,71.78689575,0.928163648,10969,0.696101367
10344,406.1889954,169.3666534,78.96368408,0.884663939,10533,0.717436552
11697,424.1480103,170.5520935,88.91114807,0.853365123,11939,0.627252281
12764,449.5490112,185.9380951,88.23936462,0.880221486,12950,0.724321842
10784,424.1440125,176.9599609,78.46128082,0.896331608,11091,0.636900544
12811,453.9370117,185.7288971,89.5105896,0.876203001,13112,0.585084021
10767,410.6229858,166.0231781,83.88679504,0.862960398,10978,0.772160053
10572,403.2690125,164.5725098,81.97684479,0.867108107,10745,0.747085035
11312,421.54599,168.256012,87.21075439,0.855185688,11622,0.769209862
10740,422.7680054,182.96492,75.03801727,0.912030458,10886,0.556361377
11052,418.9500122,170.4664459,83.59331512,0.871508777,11338,0.701981723
11906,433.8559875,174.2997894,88.25260925,0.862341821,12179,0.620847881
12466,453.446991,185.6161194,86.58856964,0.884525001,12706,0.601989567
12871,448.5820007,183.8745422,90.27629852,0.871178269,13102,0.733724773
13066,458.2619934,186.3458557,90.90145874,0.872949541,13315,0.614812732
11422,421.0650024,169.5421906,87.03211975,0.858187675,11669,0.611816406
11278,422.1860046,170.4181671,86.04627991,0.863170445,11642,0.624646902
10989,431.1239929,180.4800415,78.81407928,0.899611354,11268,0.685955048
9516,386.8210144,155.5244904,79.22835541,0.860513926,9753,0.698883653
12675,453.3519897,191.3368225,85.12999725,0.895569205,12856,0.571847498
9292,414.118988,183.6397095,64.87107086,0.935528278,9442,0.501078486
9373,383.0490112,159.3786163,75.75036621,0.879831553,9520,0.723895609
11870,432.2980042,177.3648224,86.7665863,0.872172534,12143,0.77082926
11671,430.2399902,177.1801453,84.81885529,0.877970159,11895,0.674624264
13314,457.697998,182.6723175,94.06268311,0.857234776,13562,0.614511192
10510,416.7109985,174.7802887,77.3044281,0.896869659,10691,0.588334084
10874,426.8729858,177.2503357,79.62494659,0.893419623,11211,0.639647067
12539,437.4259949,174.9005737,92.72463226,0.847899973,12835,0.787378311
10395,415.29599,170.193512,79.33728027,0.884700835,10725,0.609677434
10669,404.8009949,162.4951935,84.97767639,0.852360308,10908,0.675253153
9768,413.5580139,179.79776,69.92797089,0.921269119,9943,0.702531636
11423,418.6040039,169.073288,87.28488159,0.85643512,11717,0.655477107
13135,459.256012,189.7806244,89.05083466,0.883075774,13353,0.58006537
10829,404.7510071,160.1178894,87.50862122,0.837441981,11138,0.721452355
11686,433.4389954,176.7624359,85.64665222,0.874774814,12038,0.781567693
9763,404.1459961,169.1858521,74.55428314,0.89767164,10047,0.708696306
12366,451.8609924,180.86586,89.14078522,0.870111048,12620,0.586622417
9621,408.7170105,175.7335663,70.45018005,0.916125298,9779,0.516425133
11590,435.8460083,176.9395294,84.80960083,0.877643466,11880,0.72365135
13060,465.6480103,192.3720093,87.59804535,0.890308678,13352,0.580547631
11928,439.9190063,181.0348358,85.22491455,0.882258475,12218,0.590611994
11230,422.7179871,172.9000397,83.84802246,0.874541402,11462,0.606600761
10589,411.9289856,170.2721252,80.86865997,0.880019367,10850,0.724281788
11245,421.5480042,174.5754852,82.9138031,0.880015314,11475,0.681928456
10190,397.7860107,161.4774323,81.7153244,0.862505376,10476,0.786265433
12019,442.1119995,183.9819336,84.3091507,0.88882494,12290,0.580067575
11746,431.8269958,174.5800629,87.34896088,0.865830421,12096,0.718849421
11559,435.1849976,178.782074,83.54547119,0.88409704,11796,0.666378438
13950,490.427002,209.6511688,85.35925293,0.913361788,14158,0.55029583
11224,424.7470093,174.4214478,83.19822693,0.878905773,11544,0.713450313
11993,438.0740051,175.5400848,88.08393097,0.864990532,12359,0.607732832
11479,421.0750122,171.3476105,85.80913544,0.865568936,11677,0.799095035
11485,424.4880066,175.3153687,84.48103333,0.876236975,11688,0.606260538
12837,463.321991,192.9236755,86.35762024,0.894220948,13229,0.58882618
10729,414.6990051,171.7298737,81.42697906,0.880440116,10987,0.794211268
12020,425.7340088,175.5486908,87.59830475,0.866603613,12176,0.646862566
12314,440.1459961,180.8366547,87.92053986,0.873854458,12587,0.804836631
11792,427.7829895,180.8717499,83.27078247,0.887718976,11923,0.718323588
8505,359.1000061,147.7988892,73.8086853,0.866379678,8651,0.677257538
11928,432.5230103,171.0195313,90.06601715,0.850087345,12195,0.634873331
11915,433.2839966,178.5229034,86.50725555,0.87475121,12101,0.626314104
10789,413.7399902,170.5182953,81.97903442,0.876850069,11016,0.690540195
10366,403.4599915,162.3561707,83.06848145,0.859197855,10680,0.707528472
12368,449.8580017,182.7323761,87.26390839,0.878604412,12722,0.608661413
11552,432.8120117,178.8907623,84.07980347,0.882663012,11838,0.636473835
11122,410.9869995,165.0363159,87.1431427,0.849229395,11379,0.713863909
12466,448.8569946,181.1933746,88.6875,0.87202394,12779,0.604089916
10595,407.2669983,166.1306305,82.56895447,0.867743552,10849,0.6427055
10828,415.8510132,167.3562775,83.59038544,0.866327941,11225,0.653706849
10667,415.2369995,170.3361511,81.36894226,0.878525078,11041,0.687749863
12845,464.1210022,194.3322144,85.52433777,0.897951961,13125,0.774962306
11072,421.0,174.7893066,81.57894135,0.884401262,11245,0.795402288
12495,443.678009,184.9876709,87.13018036,0.882130384,12690,0.742600739
9723,388.6170044,158.3608246,79.3425827,0.865433335,9949,0.625192881
11809,433.0539856,170.8712158,89.48264313,0.851912141,12129,0.61743176
12898,454.7669983,184.3739777,90.9540329,0.869852006,13223,0.757814348
11659,442.3380127,186.1499634,81.04517365,0.900248826,11974,0.689066172
11119,427.04599,178.8131256,80.61784363,0.892599881,11420,0.790712535
11128,423.2369995,173.39534,82.44134521,0.879741073,11372,0.599149287
11504,432.4440002,175.78508,84.95903015,0.875448227,11861,0.588018835
12093,432.8280029,176.8203125,88.09726715,0.867044628,12351,0.705131173
12239,432.2980042,168.4900818,94.25421906,0.828894377,12489,0.682599008
9622,403.7739868,170.7179871,72.92540741,0.904171884,9897,0.702900112
10088,406.6610107,169.0680237,77.4307251,0.888959587,10331,0.675958216
12525,455.1809998,183.669342,88.2543335,0.876991093,12911,0.709470928
10386,405.9679871,165.6750488,81.03001404,0.872233272,10684,0.636241138
12378,459.9760132,191.2494965,83.99846649,0.898384988,12800,0.565515339
12588,445.2980042,181.6567535,89.52711487,0.870121837,12865,0.777132988
9918,398.9549866,161.4676056,79.8935318,0.869009137,10270,0.622091174
9976,406.07901,168.061203,76.86061096,0.889293432,10295,0.573366284
10007,391.4590149,163.9286194,78.13725281,0.879090905,10146,0.80171448
10427,405.5780029,170.5610657,78.14707947,0.888861179,10588,0.676068187
12895,449.5130005,186.6615143,88.58874512,0.880203903,13072,0.584754229
11485,419.4049988,175.8681183,83.69998169,0.879486024,11610,0.799846768
10388,400.5910034,166.1858063,80.09373474,0.8761971,10536,0.670193553
11470,426.625,175.5956573,83.90218353,0.878460646,11719,0.7322523
12714,454.5450134,185.1232758,88.69658661,0.87774843,12939,0.62268585
10510,420.0220032,175.7176971,78.40139008,0.894944191,10756,0.572814465
11983,432.4389954,172.424942,89.33903503,0.855300128,12238,0.700842202
11415,438.9299927,184.5671082,80.09941864,0.900919914,11745,0.791060269
11300,415.4729919,166.0729675,87.74008179,0.849043846,11579,0.612632155
11597,433.6820068,180.8438873,82.67797852,0.889374852,11803,0.605524242
11501,439.5379944,182.6630707,81.62102509,0.894614279,11878,0.583333313
9801,391.9649963,162.8990479,76.97164917,0.881324589,9964,0.664744973
11780,435.67099,181.6983185,83.58512115,0.887907803,11975,0.8079561
10468,427.7139893,182.20401,74.52765656,0.912519097,10672,0.539921582
10787,405.8989868,167.3852844,82.4420166,0.870296359,10956,0.721731544
9972,397.6380005,165.3995819,77.70961761,0.882757127,10230,0.795215309
11102,425.9710083,174.8511047,81.74403381,0.883989632,11333,0.701592505
12587,461.7810059,193.9949493,83.73388672,0.902051151,12910,0.669521272
12106,448.5,186.505127,83.69871521,0.893645108,12389,0.651385546
12411,443.5549927,178.2272186,90.2240448,0.862398267,12780,0.640534699
10683,408.2820129,170.3451691,80.44705963,0.881459773,10845,0.688337624
11071,419.5939941,170.4642029,83.97248077,0.870249808,11303,0.770692647
11617,418.45401,167.9147491,88.90756989,0.848322153,11822,0.760673106
11992,431.1570129,173.3000031,89.58513641,0.85602361,12274,0.77019912
9544,386.5629883,161.7483063,75.56025696,0.884179592,9664,0.811150789
12261,438.8980103,173.3647461,90.8826828,0.851577818,12499,0.778822362
11392,427.7449951,174.0228729,84.52707672,0.874112248,11609,0.602560043
11465,423.7879944,174.0729675,84.73954773,0.873510778,11673,0.733806968
11111,419.9299927,175.137146,81.11838531,0.886269093,11278,0.588319361
9520,394.8909912,161.3152008,76.16378021,0.881522179,9852,0.778032064
10445,409.9599915,168.4745483,80.43508911,0.878668845,10653,0.740255117
10497,405.3460083,165.3481598,81.97666168,0.868446946,10735,0.668598711
10531,415.1059875,171.4884491,78.90145111,0.887868285,10796,0.601256073
13677,467.2479858,191.011795,91.82099152,0.876880467,13901,0.65502876
11075,416.8500061,165.2962646,86.2791214,0.852965951,11315,0.661273003
10598,411.4790039,162.2022858,85.22140503,0.850854099,10936,0.593526006
11297,416.6799927,165.3592072,88.23674774,0.845732868,11535,0.62928921
12199,438.0629883,178.8557587,88.10279846,0.870260715,12496,0.783342957
12840,470.0960083,199.2614899,82.7935257,0.90959233,13072,0.557872772
9221,387.0939941,159.2245026,74.90332794,0.882439494,9418,0.768416643
12198,432.0270081,176.9954376,88.56768799,0.865797043,12400,0.749493062
10632,405.4159851,167.325943,81.34428406,0.873879433,10762,0.623175681
12956,458.6560059,187.2114563,89.15869141,0.879312158,13310,0.71077466
12418,453.04599,187.8212128,85.17218781,0.891269088,12719,0.77997613
11816,446.1000061,187.143158,81.82019043,0.899361193,12069,0.746713877
10655,417.973999,177.5075836,77.15759277,0.90058881,10822,0.733562827
11764,430.1839905,171.9667358,88.35490417,0.85791558,12010,0.626911819
12635,439.0830078,171.228714,94.81417847,0.832697392,12929,0.631118894
12089,440.7260132,179.962326,86.65956879,0.876422524,12390,0.666868925
12173,438.3190002,180.3327332,87.05815125,0.875750482,12375,0.658712149
11185,414.1809998,170.0182495,84.11061096,0.869055152,11370,0.622080088
13076,450.3450012,183.5969391,91.7095871,0.866304755,13253,0.677021861
12349,452.0090027,187.9687347,84.54865265,0.893128455,12646,0.585760355
11449,411.2999878,156.9254913,94.25743103,0.799511433,11696,0.724253535
11875,425.4509888,174.0941772,87.36473083,0.864969432,12041,0.694525659
11322,415.4859924,165.3483429,88.39618683,0.845101535,11545,0.650689662
13183,462.7319946,190.4266968,89.31358337,0.883188546,13493,0.688119829
11509,435.8670044,178.4244537,83.85386658,0.882683218,11792,0.584658384
10420,415.0559998,170.512558,79.28839111,0.885310531,10647,0.627710819
12181,434.8129883,179.2253113,86.98540497,0.874324918,12387,0.728006244
11930,434.8059998,175.3011932,87.98390961,0.864924848,12260,0.643820822
12406,434.7309875,172.1839447,92.85658264,0.842121959,12704,0.644467533
10896,419.3850098,174.1399689,80.54836273,0.886593401,11145,0.589610398
12209,445.8890076,184.8757324,85.02140808,0.887978971,12418,0.617395699
8604,373.6830139,153.5796051,72.30964661,0.882224798,8787,0.602563202
10524,402.4949951,164.0819397,82.46437836,0.864530444,10713,0.632527947
12625,448.3370056,182.101944,89.70994568,0.870235562,12833,0.609873891
11961,429.3670044,175.4431305,87.64792633,0.866267622,12149,0.611034513
11281,407.1010132,160.91008,90.44052124,0.827098966,11483,0.670012474
13751,451.9410095,175.4111786,101.1442719,0.817017794,14063,0.757005215
12382,453.0499878,187.1069946,85.73007965,0.888855577,12771,0.61345619
13825,483.2000122,205.7550354,86.98259735,0.906247139,14023,0.739581645
11771,430.4700012,181.3029938,83.21956635,0.888432026,11919,0.796737492
11711,447.0039978,190.9449158,79.28987122,0.909707367,11904,0.591464639
11046,423.4979858,183.4550018,76.97341919,0.90771997,11198,0.822793305
12258,447.8460083,186.6801453,84.94548035,0.890474975,12616,0.70545578
11106,415.9849854,175.1867523,81.15784454,0.886219919,11257,0.609985173
12397,435.9490051,174.2316895,91.89647675,0.849593341,12761,0.643064618
13799,454.7409973,184.8682709,95.91585541,0.854875267,13965,0.621800661
11133,431.7019958,184.9529877,77.7363205,0.90738374,11287,0.552232146
12955,451.803009,191.7145691,86.62509918,0.892096937,13143,0.602446079
12056,431.8510132,182.3631287,84.43254089,0.886362851,12191,0.797354519
12558,452.6929932,189.4781647,85.08824921,0.89349848,12799,0.624031007
12326,441.5849915,179.0663757,89.27005005,0.866872132,12673,0.765162349
12406,433.571991,175.892868,91.14063263,0.855283737,12639,0.796532929
11686,441.1839905,180.6960907,83.45304108,0.886962235,12023,0.577086449
11511,439.5130005,183.2423401,81.7984848,0.894835949,11736,0.573171318
11635,449.3089905,197.5706482,75.25814056,0.924609005,11842,0.521889269
11720,425.4500122,171.5880127,88.36038208,0.857216239,11912,0.779203534
12450,443.3720093,181.6820984,88.50524902,0.87332195,12730,0.71453166
13320,467.6380005,200.3820801,85.1255722,0.905279577,13504,0.646570563
11895,429.3959961,179.2518616,85.53614044,0.878803372,12072,0.790628135
11621,402.2109985,153.5849915,96.63773346,0.777232587,11797,0.810108066
12272,439.9169922,181.7063751,86.94543457,0.878090739,12495,0.641170323
10777,409.2730103,165.1380157,84.58021545,0.858878732,10987,0.806480587
13295,465.3330078,187.3797607,91.90882874,0.871443987,13633,0.612447023
12581,439.1549988,171.1239014,95.38031006,0.830260396,12858,0.695736349
11625,430.4339905,176.3329468,86.15995026,0.872496247,11838,0.596796572
10665,422.3999939,176.8419342,77.75227356,0.898158908,10884,0.629872441
12206,441.2850037,186.7603149,83.657547,0.894063294,12404,0.59051764
11553,428.696991,170.7067413,87.52906799,0.858540833,11845,0.601061344
13028,467.2770081,194.7333679,87.140625,0.894290507,13304,0.56621325
12103,439.2179871,181.9851227,85.55490112,0.882602334,12339,0.599277079
11718,439.20401,182.2645874,82.59560394,0.891427577,11967,0.648837209
11672,435.7139893,179.9275513,83.97663116,0.884402633,11941,0.657762766
11695,434.1340027,183.0924683,82.14225769,0.893713534,11845,0.798838794
10975,412.7380066,169.450119,83.2436142,0.871014476,11149,0.78707689
10833,427.6839905,177.2799072,79.53668976,0.893707395,11158,0.763102293
12339,435.9370117,173.02742,92.28986359,0.845873892,12646,0.737493277
12437,462.7269897,193.9209137,83.32164764,0.902986825,12841,0.575947046
10964,412.821991,168.77948,83.76622009,0.86814785,11118,0.746053338
11322,415.6010132,164.598053,88.87003326,0.841715336,11619,0.754045963
10760,420.9490051,173.4446564,80.46677399,0.885870039,11046,0.58711189
11739,430.4920044,170.7973633,89.44210052,0.851918876,11963,0.582580626
15115,492.0159912,200.4536285,97.04860687,0.874987841,15411,0.72382915
11385,419.0100098,163.7038727,89.73258972,0.8363868,11767,0.640182197
11701,432.9760132,184.5192261,81.00479126,0.898484826,11887,0.760101318
12754,450.723999,186.2673492,88.71730042,0.879288197,13063,0.801634192
12147,436.0700073,177.5502167,88.561409,0.866719186,12421,0.687047482
12784,468.7139893,197.1924286,84.30416107,0.904004812,13140,0.582467675
11742,437.9030151,182.2570648,83.00418091,0.890274823,11974,0.588896155
12526,441.3299866,179.2462463,90.15467834,0.864306509,12768,0.718893468
10925,415.1749878,170.6875916,82.24396515,0.876259685,11155,0.606338084
12752,455.3519897,191.7622375,85.68017578,0.894631803,12938,0.572403252
12848,455.644989,184.6360474,90.0109787,0.873120248,13227,0.690159023
12730,462.3699951,192.6936188,85.33430481,0.896595895,13160,0.633711696
12391,437.618988,175.3672333,90.81942749,0.855452418,12600,0.634784818
8848,369.7780151,150.2787628,76.50944519,0.860697448,9009,0.635814905
11298,436.6560059,183.2994232,79.59326172,0.900804281,11650,0.725812674
10647,411.1329956,170.0608368,80.8193512,0.879857361,10829,0.806590915
7833,373.1570129,162.5164337,63.56500244,0.920335591,8015,0.769752383
11189,427.4710083,176.9429932,81.42933655,0.88781476,11422,0.59911114
10386,403.29599,166.7865601,80.29826355,0.876477242,10554,0.644452691
10802,424.6480103,177.2966156,78.94319153,0.895401061,11019,0.656098127
11278,430.2630005,174.4451752,83.79233551,0.877084434,11637,0.736546516
11418,432.894989,184.0161591,79.63114166,0.901518822,11608,0.631421804
11980,434.6260071,180.0222015,85.45048523,0.880165815,12190,0.61172384
11370,444.6879883,188.1779633,77.82491302,0.910471976,11676,0.588509321
11422,414.8160095,166.049408,88.44297791,0.846347928,11624,0.709441006
10463,417.3569946,177.1761169,76.0458374,0.903204501,10681,0.583221853
12184,437.8389893,180.1070862,87.29169464,0.874699593,12398,0.773734689
12407,460.1789856,187.7365875,85.86541748,0.88927561,12849,0.58246094
11479,429.1740112,176.478302,83.616539,0.880629063,11739,0.619615674
10265,400.321991,163.1663208,81.64381409,0.865810692,10450,0.611011922
12748,461.8880005,190.7079926,86.64506531,0.89083159,13158,0.786331117
11475,447.4809875,185.6542664,80.18083191,0.901929855,11818,0.758928597
10554,406.9190063,165.5313873,82.37078857,0.867398381,10841,0.640218377
11497,438.9100037,179.6929169,82.84305573,0.887386739,11820,0.574390471
13221,448.644989,181.138916,93.82220459,0.855406523,13378,0.625402093
11906,435.7600098,178.8070679,85.96841431,0.876836479,12194,0.604979694
10849,410.493988,167.9847107,82.65473175,0.870574176,11025,0.609152138
10474,403.4599915,167.8843994,80.188591,0.878554702,10611,0.788704813
11502,428.5390015,174.3046722,85.41966248,0.871688962,11760,0.591423273
10773,407.8469849,167.3578491,82.64382172,0.869566977,10931,0.625319242
12013,458.3590088,195.0823059,79.64270782,0.912869334,12330,0.610168636
10746,423.9909973,177.9532471,78.12187958,0.898485959,10942,0.581493497
10852,412.6400146,168.3556976,83.54549408,0.868183136,11028,0.778479218
11706,433.0650024,181.553894,82.64781189,0.890376627,11928,0.586766899
11231,427.6669922,183.5870972,78.86173248,0.903038144,11427,0.721184075
13109,457.1700134,195.0704193,86.00750732,0.897553802,13271,0.599268556
9961,392.1430054,159.5180206,80.50272369,0.863316834,10156,0.617736459
12234,440.0,178.6965332,88.44730377,0.86891681,12435,0.624119997
10550,411.0299988,162.7136078,83.67723083,0.857633889,10875,0.618695736
12299,446.1019897,185.8578949,85.4524765,0.88803637,12528,0.668423891
11968,430.0669861,170.0013733,90.97499084,0.84476167,12252,0.63982892
10191,403.2189941,168.609024,77.52805328,0.888017476,10352,0.797293067
11397,425.756012,172.8891602,85.73677063,0.868376195,11726,0.75297302
11916,432.6809998,176.1549835,87.22029877,0.868816674,12189,0.646870434
11063,428.2390137,177.5392151,80.8637085,0.890251338,11362,0.606125355
10698,416.7980042,171.6469727,81.13961792,0.881216884,10909,0.587802172
11485,429.3909912,173.4994507,85.60888672,0.869788587,11758,0.605748951
11742,439.756012,183.1005554,83.15660858,0.890921056,12016,0.572222233
10102,411.8080139,176.8137665,74.26673126,0.907511175,10350,0.577917635
13033,466.1390076,198.2071075,84.5166626,0.904531956,13234,0.769271612
12605,445.6929932,183.2692566,88.23682404,0.876468062,12787,0.617589414
11505,444.3940125,187.2300568,79.44548798,0.905512214,11745,0.559255302
12406,441.8779907,177.8626862,90.56725311,0.860649645,12864,0.623856008
11902,454.9419861,196.4692993,78.05166626,0.917701066,12214,0.700777173
11339,425.506012,177.0471344,82.54740906,0.884655416,11533,0.592053056
12599,450.20401,184.9691467,87.25172424,0.881753981,12818,0.736439109
11961,448.5650024,189.1801453,81.78645325,0.901720047,12275,0.753401339
10786,408.0249939,165.1299286,84.93224335,0.857588828,11022,0.787586689
12454,437.4949951,175.8217468,91.22920227,0.854851186,12655,0.632246912
11181,420.4129944,171.0338287,84.87569427,0.868179142,11406,0.792416751
11500,424.3989868,171.8174438,86.84950256,0.86284101,11838,0.786593735
10427,408.1570129,164.5542297,81.85787201,0.867491364,10689,0.795104444
10475,410.993988,170.8587036,79.55013275,0.885000467,10739,0.790924191
11075,412.2380066,165.4339447,86.41810608,0.852717519,11354,0.632134676
11542,424.5159912,171.5045013,87.68061066,0.859435737,11811,0.699515164
11715,429.1659851,171.0996399,89.10729218,0.85368371,12066,0.649534285
11322,435.2009888,180.4284973,82.20979309,0.890165985,11650,0.659405947
12295,439.8240051,176.5826721,89.81163788,0.86099726,12566,0.673477232
12587,451.1719971,185.7001343,87.76485443,0.881268501,12941,0.698036849
10364,417.1029968,171.7311554,78.38077545,0.889766753,10737,0.571208119
10862,421.0109863,175.2200317,80.57564545,0.887994468,11066,0.612012625
10472,412.9890137,168.2035522,80.14659882,0.87918222,10772,0.619425058
11178,419.2780151,166.6143036,87.0708847,0.852584481,11507,0.604477584
12244,442.1900024,179.9014587,87.8075943,0.872794867,12568,0.63269949
12279,441.2279968,180.4839478,88.03797913,0.872961879,12525,0.596473336
11295,417.3370056,174.0199432,83.1422348,0.878482699,11476,0.768576503
12752,453.4949951,185.510849,89.1917038,0.876835942,13105,0.683167279
8965,383.4819946,156.289444,74.67707825,0.878461719,9317,0.620286465
10604,409.1910095,169.1711578,80.42681122,0.879760683,10780,0.78431952
11166,419.4330139,171.464386,84.32466125,0.870713174,11437,0.60435158
10106,408.9419861,167.7952576,78.30336761,0.884436727,10424,0.781230688
11274,426.8500061,177.3981018,82.00109863,0.886753082,11539,0.635333896
11437,430.6119995,184.1344604,79.24053955,0.902666569,11587,0.687939823
10983,417.7099915,171.8403473,82.69300842,0.876599848,11229,0.774814844
11090,416.0140076,174.9094391,81.36546326,0.885212839,11277,0.741706789
13005,467.7999878,199.9649963,83.36130524,0.908961773,13251,0.552933693
10680,413.803009,171.882019,79.86556244,0.885492623,10848,0.590773344
10138,414.0090027,171.6197357,77.15938568,0.893232465,10425,0.566431999
11440,425.7520142,170.70784,87.1285553,0.859939635,11816,0.612157524
11910,427.2789917,173.2954407,88.56226349,0.859552264,12191,0.773376644
11987,440.7839966,180.0477448,86.14134979,0.87812233,12299,0.687959135
10860,411.8460083,165.193985,85.3247757,0.856279552,11212,0.751973391
9876,384.4599915,156.1647644,81.23886871,0.854036808,9999,0.632347286
12058,433.3900146,175.536026,88.45160675,0.863765299,12283,0.686049163
12837,448.2749939,180.2652435,92.16251373,0.859425724,13157,0.767763138
11726,450.7449951,189.0930786,80.31674957,0.905312002,12061,0.556261837
12483,440.6159973,176.6435089,91.67730713,0.854776561,12747,0.620581627
12172,431.1960144,175.6382751,89.33348846,0.860989928,12368,0.602693617
11795,446.1839905,189.0428772,80.70845795,0.904283702,12081,0.632812917
11873,430.0440063,176.7291412,86.37124634,0.8724401,12086,0.604223907
11657,432.5650024,177.7199402,84.21096802,0.880610466,11946,0.607863605
10513,410.0350037,165.656601,82.55253601,0.866984367,10789,0.725534856
10499,408.7290039,165.5593719,82.35824585,0.867490113,10785,0.661312699
10657,412.8389893,171.1241608,80.39784241,0.882761359,10879,0.724818051
11176,427.3330078,176.6558533,82.13243103,0.885347962,11438,0.580873191
9819,410.6480103,172.6212616,73.48200226,0.904872179,10096,0.588245869
10349,408.0759888,169.3677216,79.00406647,0.884539783,10608,0.657329798
11366,431.9360046,179.0712585,81.93755341,0.889173865,11737,0.606348336
10536,397.4989929,160.9679108,83.69868469,0.854183793,10711,0.675384641
11933,430.8670044,178.9629974,85.46997833,0.878585756,12118,0.798087239
11512,414.6000061,166.6441956,88.62690735,0.846849144,11700,0.77054888
10608,404.6929932,161.5894012,85.35478973,0.849107444,10895,0.708475232
10061,393.3829956,160.8769073,80.60932922,0.865411282,10242,0.620054245
9251,375.6090088,151.824173,79.25946808,0.8529163,9431,0.62786752
11088,421.1570129,169.4209442,85.37567139,0.863746643,11373,0.754131794
10360,404.32901,165.8590546,81.19802856,0.871969402,10556,0.676151931
